typeID,groupID,typeName,volume,iconID
"23191","1207","Yan Jung Data Records","27500.0000000000","None"
"23192","1207","Takmahl Data Log","27500.0000000000","None"
"23193","1207","Takmahl Data Registry","27500.0000000000","None"
"23194","1207","Takmahl Data Transcript","27500.0000000000","None"
"23195","1207","Takmahl Data Records","27500.0000000000","None"
"23196","1207","Yan Jung Debris Fragment","27500.0000000000","None"
"23197","1207","Yan Jung Debris Part","27500.0000000000","None"
"23198","1207","Yan Jung Debris Segment","27500.0000000000","None"
"23199","1207","Yan Jung Debris Heap","27500.0000000000","None"
"23200","1207","Takmahl Debris Fragment","27500.0000000000","None"
"23201","1207","Takmahl Debris Part","27500.0000000000","None"
"23202","1207","Takmahl Debris Segment","27500.0000000000","None"
"23203","1207","Takmahl Debris Heap","27500.0000000000","None"
"23204","1207","Basic Blood Raider Vault","27500.0000000000","None"
"23205","1207","Standard Blood Raider Vault","27500.0000000000","None"
"23206","1207","Secure Blood Raider Vault","27500.0000000000","None"
"23207","1207","Fortified Blood Raider Vault","27500.0000000000","None"
"23208","1207","Basic Serpentis Vault","27500.0000000000","None"
"23209","1207","Standard Serpentis Vault","27500.0000000000","None"
"23210","1207","Secure Serpentis Vault","27500.0000000000","None"
"23211","1207","Fortified Serpentis Vault","27500.0000000000","None"
"23212","306","Blood Raider Network Node","27500.0000000000","None"
"23213","306","Blood Raider Network Hub","27500.0000000000","None"
"23214","306","Blood Raider Network Nucleus","27500.0000000000","None"
"23215","306","Blood Raider Network Nexus","27500.0000000000","None"
"23216","306","Serpentis Network Node","27500.0000000000","None"
"23217","306","Serpentis Network Hub","27500.0000000000","None"
"23218","306","Serpentis Network Nucleus","27500.0000000000","None"
"23219","306","Serpentis Network Nexus","27500.0000000000","None"
"23220","306","Disposal Unit","1200.0000000000","16"
"23221","523","COSMOS Amarr NON-Pirate Battleship","1150000.0000000000","None"
"23222","319","Serpentis Barricade","100000000.0000000000","None"
"23223","226","Fortified Serpentis Barricade","0E-10","None"
"23224","226","Fortified Serpentis Barrier","0E-10","None"
"23225","226","Fortified Serpentis Battery","0E-10","None"
"23226","226","Fortified Serpentis Bunker","0E-10","None"
"23227","226","Fortified Gallente Elevator","0E-10","None"
"23228","226","Fortified Serpentis Fence","0E-10","None"
"23229","226","Fortified Serpentis Junction","0E-10","None"
"23230","226","Fortified Serpentis Lookout","0E-10","None"
"23231","226","Fortified Serpentis Wall","0E-10","None"
"23232","517","Karmane Ban's Blackbird","0E-10","None"
"23233","533","Apte Donie","112000.0000000000","None"
"23234","526","Azure Canyon Tourist Pass","1.0000000000","1192"
"23235","533","Daubs Louel","112000.0000000000","None"
"23236","474","Black Market Entry Keycard","0.1000000000","2038"
"23237","226","Indestructible Freight Pad","0E-10","None"
"23238","517","Fam Kishemas's Punisher","28600.0000000000","None"
"23239","517","Esordik Mitt's Rifter","0E-10","None"
"23240","494","Drug Storage Facility","1150.0000000000","None"
"23241","523","Temko Megathron","1140000.0000000000","None"
"23242","520","Temko Grunt","26500.0000000000","None"
"23243","520","Temko Interceptor","26500.0000000000","None"
"23244","578","Blood Bishop","118000.0000000000","None"
"23245","577","Blood Visionary","28600.0000000000","None"
"23246","577","Blood Converter","28600.0000000000","None"
"23247","577","Blood Templar","28600.0000000000","None"
"23248","577","Blood Devoter","28600.0000000000","None"
"23249","577","Blood Friar","28600.0000000000","None"
"23250","577","Blood Cleric","28600.0000000000","None"
"23252","578","Blood Seer","118000.0000000000","None"
"23253","578","Blood Shade","118000.0000000000","None"
"23254","578","Blood Fanatic","118000.0000000000","None"
"23255","578","Blood Phantom","118000.0000000000","None"
"23256","578","Blood Exorcist","118000.0000000000","None"
"23257","555","Blood Shadow Sage","118000.0000000000","None"
"23258","555","Blood Dark Priest","118000.0000000000","None"
"23259","557","Elder Blood Seeker","28100.0000000000","None"
"23260","557","Elder Blood Collector","28100.0000000000","None"
"23261","557","Elder Blood Raider","28600.0000000000","None"
"23262","557","Elder Blood Diviner","28600.0000000000","None"
"23263","557","Elder Blood Reaver","28600.0000000000","None"
"23264","557","Elder Blood Engraver","28600.0000000000","None"
"23265","556","Blood Archbishop","1150000.0000000000","None"
"23266","556","Blood Harbinger","1150000.0000000000","None"
"23267","556","Blood Monsignor","1150000.0000000000","None"
"23268","556","Blood Cardinal","1150000.0000000000","None"
"23269","556","Blood Patriarch","1150000.0000000000","None"
"23270","556","Blood Pope","1150000.0000000000","None"
"23271","534","Alarus Ekire","1140000.0000000000","None"
"23272","526","Alarus Ekire's Insignia","0.1000000000","2040"
"23273","526","Drill","5.0000000000","2852"
"23274","283","Caldari Surveyor","3.0000000000","2891"
"23275","522","FON Cruiser 2","112000.0000000000","None"
"23276","522","FON Cruiser 1","116000.0000000000","None"
"23277","520","FON Frigate 1","22500.0000000000","None"
"23278","523","FON Battleship_OLD","1140000.0000000000","None"
"23279","523","FON Battleship","1010000.0000000000","None"
"23280","520","FON Frigate 2","26500.0000000000","None"
"23281","555","Elder Blood Arch Reaver","118000.0000000000","None"
"23282","555","Elder Blood Arch Engraver","118000.0000000000","None"
"23283","555","Elder Blood Arch Sage","118000.0000000000","None"
"23284","555","Elder Blood Arch Priest","118000.0000000000","None"
"23285","555","Elder Blood Shadow Sage","118000.0000000000","None"
"23286","555","Elder Blood Dark Priest","118000.0000000000","None"
"23287","796","Dark Blood Visionary","28600.0000000000","None"
"23288","796","Dark Blood Converter","28600.0000000000","None"
"23289","796","Dark Blood Templar","28600.0000000000","None"
"23290","796","Dark Blood Devoter","28600.0000000000","None"
"23291","796","Dark Blood Friar","28600.0000000000","None"
"23292","796","Dark Blood Cleric","28600.0000000000","None"
"23293","795","Dark Blood Bishop","118000.0000000000","None"
"23294","795","Dark Blood Seer","118000.0000000000","None"
"23295","795","Dark Blood Shade","118000.0000000000","None"
"23296","795","Dark Blood Fanatic","118000.0000000000","None"
"23297","795","Dark Blood Phantom","118000.0000000000","None"
"23298","795","Dark Blood Exorcist","118000.0000000000","None"
"23299","849","Dark Blood Monsignor","1150000.0000000000","None"
"23300","849","Dark Blood Cardinal","1150000.0000000000","None"
"23301","849","Dark Blood Patriarch","1150000.0000000000","None"
"23302","849","Dark Blood Pope","1150000.0000000000","None"
"23303","526","Wiyrkomi Voucher","1.0000000000","1192"
"23304","517","Aakeo Oshaima's Blackbird","0E-10","None"
"23305","561","Dire Guristas Silencer","101000.0000000000","None"
"23306","561","Dire Guristas Ascriber","101000.0000000000","None"
"23307","561","Dire Guristas Mortifier","101000.0000000000","None"
"23308","561","Dire Guristas Inferno","101000.0000000000","None"
"23309","561","Dire Guristas Eraser","101000.0000000000","None"
"23310","561","Dire Guristas Abolisher","101000.0000000000","None"
"23311","517","Veko Tallaja's Scorpion","1040000.0000000000","None"
"23312","579","Guristas Nihilist","16500.0000000000","None"
"23313","579","Guristas Anarchist","16500.0000000000","None"
"23314","579","Guristas Renegade","16500.0000000000","None"
"23315","579","Guristas Guerilla","16500.0000000000","None"
"23319","561","Guristas Eraser","101000.0000000000","None"
"23320","561","Guristas Abolisher","101000.0000000000","None"
"23321","580","Guristas Executor","101000.0000000000","None"
"23322","580","Guristas Enforcer","101000.0000000000","None"
"23323","580","Guristas Assaulter","101000.0000000000","None"
"23324","580","Guristas Assassin","101000.0000000000","None"
"23325","580","Guristas Death Dealer","101000.0000000000","None"
"23326","580","Guristas Revolter","101000.0000000000","None"
"23327","283","Temko Mercenaries","5.0000000000","2540"
"23328","579","Guristas Terrorist","16500.0000000000","None"
"23329","579","Guristas Supremacist","16500.0000000000","None"
"23330","562","Dire Guristas Despoiler","20400.0000000000","None"
"23331","562","Dire Guristas Saboteur","20400.0000000000","None"
"23332","562","Dire Guristas Plunderer","19700.0000000000","None"
"23333","562","Dire Guristas Wrecker","19700.0000000000","None"
"23334","562","Dire Guristas Destructor","16500.0000000000","None"
"23335","562","Dire Guristas Demolisher","16500.0000000000","None"
"23337","560","Guristas Eliminator","22000000.0000000000","None"
"23338","560","Guristas Exterminator","22000000.0000000000","None"
"23339","560","Guristas Destroyer","22000000.0000000000","None"
"23340","560","Guristas Conquistador","22000000.0000000000","None"
"23341","560","Guristas Massacrer","22000000.0000000000","None"
"23342","560","Guristas Usurper","22000000.0000000000","None"
"23343","799","Dread Guristas Nihilist","16500.0000000000","None"
"23344","799","Dread Guristas Anarchist","16500.0000000000","None"
"23345","799","Dread Guristas Renegade","16500.0000000000","None"
"23346","799","Dread Guristas Guerilla","16500.0000000000","None"
"23347","799","Dread Guristas Terrorist","16500.0000000000","None"
"23348","799","Dread Guristas Supremacist","16500.0000000000","None"
"23349","797","Dread Guristas Executor","101000.0000000000","None"
"23350","797","Dread Guristas Enforcer","101000.0000000000","None"
"23351","797","Dread Guristas Assaulter","101000.0000000000","None"
"23352","797","Dread Guristas Assassin","101000.0000000000","None"
"23353","797","Dread Guristas Death Dealer","101000.0000000000","None"
"23354","797","Dread Guristas Revolter","101000.0000000000","None"
"23355","850","Dread Guristas Destroyer","22000000.0000000000","None"
"23356","850","Dread Guristas Conquistador","22000000.0000000000","None"
"23357","850","Dread Guristas Massacrer","22000000.0000000000","None"
"23358","850","Dread Guristas Usurper","22000000.0000000000","None"
"23359","306","Serpentis Prison_Mission","100000000.0000000000","None"
"23360","567","Sansha's Loyal Savage","20000.0000000000","None"
"23361","567","Sansha's Loyal Slavehunter","20000.0000000000","None"
"23362","567","Sansha's Loyal Enslaver","21120.0000000000","None"
"23363","567","Sansha's Loyal Plague","21120.0000000000","None"
"23364","567","Sansha's Loyal Manslayer","21120.0000000000","None"
"23365","567","Sansha's Loyal Butcher","21120.0000000000","None"
"23366","566","Sansha's Loyal Ravisher","100100.0000000000","None"
"23367","566","Sansha's Loyal Ravager","100100.0000000000","None"
"23368","566","Sansha's Loyal Mutilator","100100.0000000000","None"
"23369","566","Sansha's Loyal Torturer","100100.0000000000","None"
"23370","566","Sansha's Loyal Fiend","100100.0000000000","None"
"23371","566","Sansha's Loyal Hellhound","100100.0000000000","None"
"23372","565","Sansha's Plague Lord","100100.0000000000","None"
"23373","565","Sansha's Beast Lord","100100.0000000000","None"
"23374","565","Sansha's Overlord","100100.0000000000","None"
"23375","565","Sansha's Dark Lord","100100.0000000000","None"
"23376","565","Sansha's Dread Lord","100100.0000000000","None"
"23377","565","Sansha's Tyrant","100100.0000000000","None"
"23378","581","Sansha's Misshape","21120.0000000000","None"
"23379","581","Sansha's Cannibal","21120.0000000000","None"
"23381","566","Sansha's Fiend","100100.0000000000","None"
"23382","566","Sansha's Hellhound","100100.0000000000","None"
"23383","582","Sansha's Phantasm","100100.0000000000","None"
"23384","582","Sansha's Specter","100100.0000000000","None"
"23385","582","Sansha's Wraith","100100.0000000000","None"
"23386","582","Sansha's Devil","100100.0000000000","None"
"23387","582","Sansha's Daemon","100100.0000000000","None"
"23388","582","Sansha's Behemoth","100100.0000000000","None"
"23391","809","True Sansha's Misshape","21120.0000000000","None"
"23392","809","True Sansha's Cannibal","21120.0000000000","None"
"23394","807","True Sansha's Phantasm","100100.0000000000","None"
"23395","807","True Sansha's Specter","100100.0000000000","None"
"23396","807","True Sansha's Wraith","100100.0000000000","None"
"23397","807","True Sansha's Devil","100100.0000000000","None"
"23398","807","True Sansha's Daemon","100100.0000000000","None"
"23399","807","True Sansha's Behemoth","100100.0000000000","None"
"23400","851","True Sansha's Overlord","100100.0000000000","None"
"23401","851","True Sansha's Dark Lord","100100.0000000000","None"
"23402","851","True Sansha's Dread Lord","100100.0000000000","None"
"23403","851","True Sansha's Tyrant","100100.0000000000","None"
"23405","581","Sansha's Devourer","21120.0000000000","None"
"23406","581","Sansha's Abomination","21120.0000000000","None"
"23407","581","Sansha's Monster","21120.0000000000","None"
"23408","581","Sansha's Horror","21120.0000000000","None"
"23409","809","True Sansha's Devourer","21120.0000000000","None"
"23410","809","True Sansha's Abomination","21120.0000000000","None"
"23411","809","True Sansha's Monster","21120.0000000000","None"
"23412","809","True Sansha's Horror","21120.0000000000","None"
"23413","494","Pend Insurance Storage Bin","1150.0000000000","None"
"23414","325","'Brotherhood' Small Remote Armor Repairer","5.0000000000","21426"
"23415","350","'Brotherhood' Small Remote Armor Repairer Blueprint","0.0100000000","21426"
"23416","325","'Peace' Large Remote Armor Repairer","25.0000000000","21426"
"23417","350","'Peace' Large Remote Armor Repairer Blueprint","0.0100000000","21426"
"23418","60","'Radical' Damage Control","5.0000000000","77"
"23419","140","'Radical' Damage Control Blueprint","0.0100000000","77"
"23420","526","Veko Tallaja's Voucher","1.0000000000","1192"
"23421","526","Eule Vitrauze's DNA","0.1000000000","2302"
"23422","533","Eule Vitrauze","112000.0000000000","None"
"23423","583","Serpentis Trooper","26500.0000000000","None"
"23424","583","Serpentis Soldier","26500.0000000000","None"
"23425","583","Serpentis Infantry","26500.0000000000","None"
"23426","583","Serpentis Sentinel","26500.0000000000","None"
"23427","583","Serpentis Cannoneer","26500.0000000000","None"
"23428","583","Serpentis Artillery","26500.0000000000","None"
"23429","572","Guardian Watchman","29500.0000000000","None"
"23430","572","Guardian Patroller","29500.0000000000","None"
"23431","572","Guardian Guard","23000.0000000000","None"
"23432","572","Guardian Safeguard","23000.0000000000","None"
"23434","572","Guardian Defender","26500.0000000000","None"
"23435","572","Guardian Protector","26500.0000000000","None"
"23436","571","Serpentis Chief Infantry","112000.0000000000","None"
"23437","571","Serpentis Chief Sentinel","112000.0000000000","None"
"23438","584","Serpentis Wing Leader","112000.0000000000","None"
"23439","584","Serpentis Squad Leader","112000.0000000000","None"
"23440","584","Serpentis Platoon Leader","112000.0000000000","None"
"23441","584","Serpentis Captain","112000.0000000000","None"
"23442","584","Serpentis Captain Sentry","112000.0000000000","None"
"23443","584","Serpentis High Captain","112000.0000000000","None"
"23444","571","Guardian Chief Scout","112000.0000000000","None"
"23445","571","Guardian Chief Spy","112000.0000000000","None"
"23446","571","Guardian Chief Defender","112000.0000000000","None"
"23447","571","Guardian Chief Protector","112000.0000000000","None"
"23448","571","Guardian Chief Infantry","112000.0000000000","None"
